Actual,Predicted,Residual
45.0,46.6885067451352,1.6885067451352
38.0,37.86641560395329,-0.13358439604670735
37.0,41.1983687283058,4.198368728305802
39.0,43.60423863137552,4.604238631375523
42.0,43.006951980986905,1.006951980986905
39.0,38.81126308114342,-0.18873691885657706
39.0,41.558784509226726,2.558784509226726
38.0,38.89277918357547,0.8927791835754704
39.0,36.58372226848668,-2.4162777315133184
46.0,46.621632166878456,0.6216321668784559
39.0,41.83406534665558,2.834065346655578
38.0,36.564226628955595,-1.4357733710444052
41.0,38.79637537721203,-2.20362462278797
45.0,43.933829135951854,-1.0661708640481464
55.0,41.031442632663655,-13.968557367336345
46.0,43.20207769617328,-2.7979223038267165
55.0,49.58844894548334,-5.411551054516657
37.0,37.20087334266797,0.2008733426679683
42.0,41.77595398782657,-0.22404601217343156
48.0,44.767284989761684,-3.2327150102383158
33.0,35.93282455891855,2.932824558918547
38.0,42.516841146102905,4.516841146102905
42.0,44.3610125520441,2.3610125520441017
46.0,37.560388248417745,-8.439611751582255
35.0,39.2053979372114,4.205397937211401
41.0,42.067043428993415,1.067043428993415
51.0,39.679625307504416,-11.320374692495584
42.0,42.919842354596206,0.9198423545962058
36.0,40.99167306102616,4.991673061026162
40.0,40.97725593063565,0.9772559306356499
46.0,39.37128541058634,-6.628714589413661
33.0,40.27256225404942,7.272562254049419
36.0,37.651643781847966,1.651643781847966
40.0,37.35938985932685,-2.6406101406731466
43.0,44.84079888468318,1.8407988846831813
40.0,37.75192229172754,-2.2480777082724615
47.0,36.88713899447703,-10.112861005522973
46.0,46.595665185609924,0.5956651856099242
36.0,38.997612582891676,2.9976125828916764
39.0,39.752924788597596,0.7529247885975963
39.0,43.65057769632088,4.65057769632088
43.0,42.229074986120736,-0.770925013879264
43.0,46.849120396909484,3.849120396909484
39.0,38.814974402720736,-0.18502559727926382
50.0,43.86137339179403,-6.138626608205968
41.0,41.053102895726454,0.05310289572645388
34.0,36.88860125695423,2.8886012569542316
38.0,42.85337455197866,4.853374551978661
54.0,53.291096945027974,-0.7089030549720263
46.0,45.13787019513629,-0.8621298048637129
48.0,44.37190033119984,-3.6280996688001608
43.0,43.011730981619195,0.011730981619194836
38.0,41.430041845520385,3.4300418455203854
48.0,40.825317075658845,-7.174682924341155
35.0,37.073114700921415,2.0731147009214155
60.0,46.741669166551794,-13.258330833448206
40.0,40.84289247526726,0.8428924752672629
40.0,43.45746392000447,3.4574639200044714
45.0,40.47774215845087,-4.522257841549127
38.0,38.82358329071927,0.8235832907192702
38.0,42.72338052998529,4.723380529985292
38.0,38.26740852791614,0.2674085279161389
52.0,42.01329088637712,-9.98670911362288
39.0,39.09920350405579,0.0992035040557866
53.0,47.548095776384855,-5.451904223615145
35.0,38.02344297257807,3.023442972578067
42.0,39.173811025250046,-2.826188974749954
40.0,42.036512494335,2.0365124943349997
40.0,43.00558099508225,3.005580995082248
40.0,40.49471347287047,0.4947134728704725
42.0,40.38126252909407,-1.618737470905927
39.0,40.29618865367921,1.2961886536792093
46.0,40.64118773487745,-5.358812265122552
42.0,45.09757140469247,3.0975714046924665
44.0,43.20477982425186,-0.7952201757481419
41.0,42.87682305912801,1.8768230591280073
53.0,43.63159236521406,-9.368407634785939
52.0,43.96948670988943,-8.03051329011057
