Heat Number,TTT,KMeans,GMM,Hierarchical,DBSCAN,PC1,PC2,HM,DRI,Bucket,OXY,CPC,LIME,DOLO,T C
4519386,46.0,0,0,0,0,-4.071516539021149,-0.33517422569871536,59.55,61.0,0.0,3366.0,515.0,12.2,1.2,120.55
4519387,38.0,0,0,0,0,-4.25500332854963,-0.9260544389757696,60.81,62.1,0.0,3586.0,604.0,12.3,1.7,122.91
4519388,41.0,0,1,0,0,-1.4252336977890225,-1.1108741490712422,55.96,53.1,0.0,3401.0,737.0,10.2,2.1,117.76
4519389,40.0,0,1,0,-1,-2.490617121219187,-6.6827861476212975,46.760000000000005,58.1,0.0,3422.0,812.0,12.0,2.4,112.96000000000001
4519390,38.0,0,1,0,0,-1.4973625295416055,-2.746705361693191,54.48,57.0,0.0,3217.0,534.0,11.6,1.4,120.07999999999998
4519391,37.0,0,1,0,0,-1.341988414817616,-1.1663318653566193,58.56,55.0,0.0,3390.0,532.0,11.3,1.3,123.36
4519392,38.0,0,1,0,0,-1.355550106300329,-1.0539064973237977,54.34,52.8,0.0,3329.0,657.0,10.6,1.2,115.24
4519393,40.0,0,1,0,-1,-0.4067465014835481,-2.0548801808090866,55.05,52.7,0.0,3455.0,453.0,10.1,1.5,120.15
4519394,36.0,0,1,0,-1,0.6893285853096893,-1.596790682119681,52.45,47.5,0.0,3076.0,791.0,9.5,1.3,114.95
4519406,43.0,1,1,1,-1,4.280645047092401,1.3677049713345246,60.09,44.8,17.27,3424.0,1001.0,10.0,0.3,122.16
4519407,44.0,0,0,0,-1,-3.7436901355637695,3.248731895828899,62.49,53.8,0.0,3910.0,982.0,11.7,0.6,116.28999999999999
4519408,47.0,1,1,1,1,4.616226755032622,1.133087926484242,62.78,43.3,20.47,3787.0,1058.0,11.9,0.0,126.55
4519409,40.0,0,0,0,-1,-3.499748819698234,4.228538211316007,56.98,50.2,0.0,2844.0,742.0,11.3,0.0,107.18
4519410,37.0,0,0,0,0,-3.357131923916115,2.936455368804583,58.85,54.3,0.0,3374.0,582.0,11.4,0.0,113.15
4519411,43.0,0,0,0,-1,-2.712547642012798,2.218631078026168,60.74,55.2,0.0,3897.0,1215.0,11.3,0.0,115.94
4519412,41.0,1,1,1,-1,5.068797178254878,2.317793130277209,56.62,38.5,19.44,3181.0,1112.0,10.3,0.0,114.56
4519413,36.0,0,0,0,0,-2.867265015564576,1.3810230384152316,57.88,56.6,0.0,3295.0,840.0,11.5,0.0,114.48
4519414,34.0,0,0,0,-1,-2.789344768772015,-0.9582211249777478,54.55,59.4,0.0,3262.0,975.0,11.6,0.0,113.94999999999999
4519415,39.0,0,0,0,0,-2.895133985126722,2.695582824824766,61.36,55.7,0.0,3427.0,911.0,11.3,0.0,117.06
4519416,37.0,0,0,0,0,-2.7504985000401514,-0.36259606775370307,60.42,62.3,0.0,3428.0,765.0,11.7,0.0,122.72
4519417,43.0,1,1,1,1,4.324564839272962,5.024115880159414,64.62,39.2,19.1,3825.0,555.0,9.5,0.0,122.92000000000002
4519418,41.0,1,1,1,1,4.80893710629835,0.4480737348358062,60.0,42.3,23.54,3754.0,432.0,11.1,0.5,125.84
4519419,36.0,0,0,0,0,-3.1424483654139546,-0.32568928456326096,61.61,63.0,0.0,3473.0,635.0,11.3,0.8,124.61
4519420,45.0,1,1,1,1,4.777121923658217,-1.3910731262969278,57.52,44.5,22.11,3982.0,759.0,11.6,0.8,124.13000000000001
4519421,35.0,0,0,0,0,-2.6622382028671536,2.5195294348646273,61.57,57.0,0.0,3411.0,915.0,10.1,0.8,118.57
4519422,40.0,1,1,1,1,5.742638660048342,-1.370761828612331,53.72,42.1,22.72,3433.0,879.0,10.3,0.7,118.53999999999999
4519423,42.0,1,1,1,-1,4.5533935742135885,-2.1237087541238897,57.07,49.1,16.76,3617.0,1471.0,11.1,0.8,122.93
4519424,45.0,0,0,0,0,-3.315271472459104,-2.6209839453305768,57.42,65.2,0.0,3695.0,834.0,11.7,1.2,122.62
4519425,35.0,0,0,0,0,-4.217638788000129,-2.3408115937907055,54.33,62.4,0.0,3328.0,513.0,11.7,1.7,116.72999999999999
4519426,35.0,0,0,0,0,-4.213443778919051,-0.5273180502921715,60.7,62.1,0.0,3424.0,371.0,12.0,1.7,122.80000000000001
4519429,42.0,1,1,1,1,6.193909990233964,0.9772770757447777,55.0,35.0,26.3,3652.0,708.0,9.7,0.8,116.3
4519430,39.0,1,1,1,1,6.512426352313885,-1.3955914894917052,52.57,39.1,26.0,3457.0,787.0,10.0,0.7,117.67
4519443,43.0,1,1,1,-1,2.9786721083365943,5.250673253510057,57.9,31.6,19.55,3876.0,667.0,12.0,0.0,109.05
4519444,35.0,0,0,0,0,-3.815413649666979,2.2895651156945283,58.9,54.9,0.0,3324.0,600.0,12.6,0.0,113.8
4519445,38.0,1,1,1,-1,6.199522776900874,-9.001058036662132,41.2,57.29,21.95,3530.0,544.0,11.0,0.0,120.44000000000001
4519446,41.0,0,0,0,0,-2.564520736187866,-0.5313123509851215,59.89,62.6,0.0,3646.0,737.0,11.1,0.1,122.49000000000001
4519447,41.0,0,0,0,0,-3.260620155668465,0.6972630755677147,62.55,60.3,0.0,3880.0,731.0,12.8,0.0,122.85
4519448,38.0,0,0,0,0,-2.66370497201487,-0.6777534650923057,62.96,64.3,0.0,4035.0,800.0,11.9,0.0,127.25999999999999
4519449,35.0,0,0,0,0,-3.864360601716363,-1.2555760784978953,59.52,62.5,0.0,3423.0,669.0,13.0,0.7,122.02000000000001
4519450,38.0,0,0,0,0,-3.6152284339504552,-2.166640826643226,59.3,64.5,0.0,3637.0,825.0,12.9,0.8,123.8
4519451,41.0,1,1,1,1,6.08197980725492,-0.04677869995097407,56.84,37.5,26.68,3929.0,803.0,10.4,1.1,121.02000000000001
4519452,41.0,1,1,1,1,6.474231394431872,3.7497790246980784,62.29,31.7,29.02,3543.0,775.0,9.3,1.1,123.00999999999999
4519453,53.0,0,0,0,0,-4.231128899015376,0.2252446947356785,64.78999999999999,61.2,0.0,3826.0,801.0,12.8,1.6,125.99
4519454,37.0,1,1,1,1,5.175483833239575,3.1804447135534484,59.6,38.0,22.18,3306.0,550.0,8.9,1.0,119.78
4519455,36.0,0,0,0,0,-4.073923770795414,0.5224434453109855,56.16,55.1,0.0,3155.0,966.0,11.1,2.0,111.25999999999999
4519456,46.0,0,0,0,-1,-4.178904794543512,0.31672280433831346,54.45,52.6,0.0,4720.0,973.0,11.8,0.8,107.05000000000001
4519457,46.0,1,1,1,-1,5.2789839155065525,-0.5907455624582285,67.03,47.4,24.28,4468.0,805.0,11.7,0.9,138.71
4519458,43.0,1,1,1,-1,4.135283461937638,5.226595973082936,69.96000000000001,33.0,26.42,4099.0,724.0,12.6,0.8,129.38
4519459,39.0,1,1,1,1,5.772672742251988,-0.8137276293251011,58.65,43.3,26.1,3622.0,357.0,10.0,1.2,128.04999999999998
4519460,46.0,0,0,0,0,-4.950158629284221,1.416021498254231,61.120000000000005,56.7,0.0,3554.0,451.0,11.9,2.2,117.82000000000001
4519461,35.0,0,0,0,0,-3.7653084183650667,1.7800822753935963,60.72,58.1,0.0,3300.0,406.0,10.5,2.0,118.82
4519462,38.0,0,0,0,0,-4.750020269757997,1.245565118586256,63.14,57.9,0.0,4027.0,584.0,12.0,2.1,121.03999999999999
4519463,34.0,0,0,0,0,-4.904612278159734,-1.163125995402509,57.06,59.7,0.0,3351.0,532.0,12.2,2.2,116.76
4519464,34.0,0,0,0,0,-4.928531627269802,0.5644622132614027,60.0,57.7,0.0,3591.0,447.0,12.3,2.0,117.7
4519465,42.0,1,1,1,1,5.45169449855604,-0.3073847786258358,54.09,36.2,26.37,3608.0,570.0,10.7,1.7,116.66000000000001
4519466,51.0,1,1,1,-1,5.307431996124267,-0.5940267934457718,65.74000000000001,49.2,22.75,3851.0,749.0,11.0,0.6,137.69
4519467,40.0,1,1,1,1,3.710432988492845,0.4653703664118648,64.7,47.3,19.33,4112.0,719.0,11.4,0.8,131.32999999999998
4519468,42.0,1,1,1,1,4.649424497210608,0.6743139111707618,55.88,39.7,21.44,3630.0,635.0,10.2,1.2,117.02000000000001
4519469,46.0,0,0,0,0,-4.60295526919545,0.45618264337875325,61.39,59.2,0.0,3807.0,420.0,13.0,1.1,120.59
4519470,39.0,0,0,0,0,-3.7637694412788507,2.6534490221950793,58.04,53.8,0.0,3476.0,512.0,11.0,0.6,111.84
4519471,36.0,0,0,0,0,-3.2551598154277945,2.952821109418652,62.88,57.4,0.0,3343.0,508.0,11.0,0.6,120.28
4519472,37.0,0,0,0,0,-3.2574690906795594,3.8757029325733754,66.8,57.6,0.0,3506.0,427.0,11.5,0.2,124.4
4519473,37.0,0,0,0,0,-3.58499079941851,-0.9478684806441963,56.46,60.6,0.0,3597.0,552.0,11.8,0.5,117.06
4519474,41.0,1,1,1,1,6.6177818704418305,-0.2511134522157049,53.02,37.1,26.74,3486.0,587.0,9.5,0.4,116.86
4519475,39.0,1,1,1,1,4.8806582126746925,0.610715721159012,57.46,43.7,20.01,4094.0,411.0,9.8,0.1,121.17
4519480,46.0,0,0,0,-1,-3.0514897156625764,0.028899548810378227,74.30000000000001,69.6,0.0,4310.0,597.0,12.8,1.5,143.9
4519481,36.0,0,0,0,0,-3.305330109307101,1.011519391586845,60.03,58.7,0.0,3313.0,775.0,11.1,1.2,118.73
4519482,36.0,0,0,0,0,-3.265658707715534,-1.19507291222526,58.1,61.0,0.0,3690.0,1017.0,11.1,1.3,119.1
4519483,36.0,0,0,0,0,-3.3107458911178087,2.986464448769266,60.77,55.1,0.0,3187.0,823.0,10.4,1.2,115.87
4519484,37.0,0,0,0,0,-3.2371559298760433,3.4709252391118115,61.24,55.0,0.0,3260.0,672.0,9.9,1.2,116.24000000000001
4519485,37.0,0,0,0,0,-2.732722089991283,1.724279391648602,59.35,57.1,0.0,3393.0,907.0,9.8,1.2,116.45
4519486,40.0,1,1,1,-1,6.770473206286372,5.850625008952126,63.84,29.5,28.94,3121.0,781.0,8.2,1.1,122.28
4519487,43.0,1,1,1,-1,5.461924576805174,2.9930021524065533,62.26,42.1,19.73,3603.0,761.0,7.7,1.2,124.09
4519488,42.0,1,1,1,-1,5.5995430942332725,1.474754709421729,60.15,44.4,19.38,3473.0,841.0,8.1,1.0,123.92999999999999
4519489,43.0,1,1,1,-1,2.4790500830023876,3.734396063333052,61.0,40.0,15.2,3832.0,932.0,10.6,1.2,116.2
4519490,44.0,0,0,0,0,-3.1570476404642713,2.2785601981689076,63.94,58.3,0.0,3587.0,815.0,10.6,1.2,122.24
4519491,36.0,0,0,0,0,-4.064675174766413,2.2678711317537905,59.2,54.6,0.0,3287.0,763.0,11.6,1.2,113.80000000000001
4519492,39.0,0,0,0,0,-3.9875839971758027,3.3565613685908646,65.09,57.0,0.0,3455.0,406.0,11.1,1.5,122.09
4519493,36.0,0,0,0,0,-2.8109428934746825,2.1704665067084807,60.14,57.1,0.0,3236.0,784.0,9.8,1.2,117.24000000000001
4519494,34.0,0,0,0,0,-3.270977690664975,1.217207900703815,57.68,56.4,0.0,3167.0,875.0,10.7,1.3,114.08
4519495,38.0,0,0,0,0,-4.0140579263765215,4.4454632384497215,66.26,55.0,0.0,3599.0,570.0,11.0,1.3,121.26
4519496,37.0,0,0,0,0,-3.452698111853347,4.679049912021333,67.0,55.0,0.0,3590.0,813.0,10.4,1.2,122.0
4519497,41.0,0,0,0,-1,-3.176003772659293,-1.0902228679301835,65.0,64.8,0.0,4133.0,1090.0,11.3,2.5,129.8
4519499,43.0,1,1,1,1,2.3500710872353014,0.19021161741558634,57.18,47.7,14.18,2984.0,560.0,11.4,1.4,119.06
4519500,35.0,0,0,0,0,-3.3310158632757716,1.0376005895928972,62.27,60.3,0.0,3471.0,607.0,11.1,1.2,122.57
4519501,38.0,0,0,0,0,-3.3182569901483574,3.405063574431673,62.13,56.1,0.0,3476.0,342.0,10.0,1.0,118.23
4519502,40.0,0,0,0,0,-2.802124720653558,2.3111058815760575,60.25,57.9,0.0,3396.0,423.0,9.7,0.9,118.15
4519503,42.0,0,0,0,0,-2.955985417124657,2.9303545575823495,61.16,56.6,0.0,3450.0,441.0,9.9,0.7,117.75999999999999
4519504,38.0,0,0,0,0,-3.2607860868188645,0.9803718425222503,57.16,58.1,0.0,3342.0,348.0,10.2,0.8,115.25999999999999
4519505,35.0,0,0,0,0,-3.57886748065253,4.605472498720681,63.43,54.4,0.0,3289.0,392.0,10.8,0.6,117.83
4519506,43.0,1,1,1,1,2.862506208052172,2.1832911736790277,59.46,44.1,16.53,3258.0,345.0,10.8,0.6,120.09
4519507,36.0,0,0,0,0,-3.1602782106355365,2.397801342578845,64.58,60.2,0.0,3112.0,419.0,10.6,1.4,124.78
4519508,40.0,0,0,0,0,-4.646091919733867,3.2572897999184716,62.48,54.2,0.0,3789.0,536.0,12.0,1.2,116.68
4519509,39.0,1,1,1,-1,4.359394416643478,8.18736234276421,64.92,27.5,25.5,3108.0,800.0,10.1,2.0,117.92
4519510,41.0,1,1,1,-1,3.895689382590689,5.8777723602006695,60.3,36.1,18.5,3224.0,318.0,9.0,0.5,114.9
4519514,43.0,1,1,1,-1,5.267461352687458,0.2527263605863848,56.84,46.8,18.24,3250.0,789.0,8.8,0.0,121.88
4519515,39.0,0,0,0,0,-2.0200466968137176,2.007923668114041,63.28,60.2,0.0,3253.0,865.0,10.6,0.0,123.48
4519516,35.0,0,0,0,0,-3.020757318416363,-1.5105365666594504,52.57,60.3,0.0,3415.0,634.0,10.2,0.9,112.87
4519517,39.0,0,0,0,-1,-2.5584755178009244,2.626169178136943,70.74,61.7,0.0,3590.0,986.0,11.2,0.8,132.44
4519518,32.0,0,0,0,-1,-3.3936932797689154,5.879105883524655,61.07,50.2,0.0,3185.0,674.0,9.2,1.1,111.27000000000001
4519519,33.0,0,0,0,-1,-3.685417738828271,8.460760680964876,67.06,50.2,0.0,3136.0,670.0,9.5,1.1,117.26
4519520,39.0,0,0,0,0,-2.9862287323842747,1.5977125921931414,59.68,56.1,0.0,3867.0,1054.0,10.3,1.1,115.78
4519521,36.0,0,0,0,0,-3.7031521633027253,4.3255168838303275,65.69,54.6,0.0,3556.0,815.0,10.8,1.2,120.28999999999999
4519522,33.0,0,0,0,0,-3.579156706965714,1.6814278836760386,56.99,54.8,0.0,3595.0,664.0,10.3,1.2,111.78999999999999
4519523,40.0,0,0,0,0,-2.9957773592308965,-0.7124675921792761,57.97,59.5,0.0,4004.0,1099.0,10.5,1.2,117.47
4519524,42.0,1,1,1,1,3.886421520772467,1.746285399864272,61.45,41.6,20.4,3703.0,611.0,10.9,1.3,123.45000000000002
4519525,40.0,1,1,0,-1,2.603468026149319,-5.72441517171789,48.8,47.6,0.0,3257.0,1117.0,9.9,1.4,119.10000000000001
4519526,40.0,0,1,0,-1,0.4410764221757624,-1.6955876250218225,55.51,43.7,0.0,3360.0,924.0,11.2,1.7,119.21000000000001
4519527,52.0,0,0,0,-1,-2.280742735799806,0.8608357473412849,59.32,60.2,0.0,3689.0,435.0,5.6,4.0,119.52000000000001
4519528,40.0,0,1,0,0,-2.9200741497055205,0.8953392942156336,58.86,53.5,0.0,3462.0,467.0,11.3,1.4,117.36
4519529,43.0,0,0,0,-1,-1.6382731874246508,-2.118800349722032,53.06,64.1,0.0,3367.0,436.0,6.5,3.2,118.25999999999999
4519530,41.0,0,1,0,0,-2.2455311010766206,-1.3481812228773482,54.26,50.1,0.0,3294.0,535.0,11.6,2.0,114.36
4519531,35.0,0,0,0,0,-3.5091991127846898,1.4527981463890791,56.55,55.8,0.0,3062.0,585.0,10.4,1.5,112.35
4519532,47.0,0,1,0,-1,-1.7918496743343593,-4.0529955514125735,42.56,47.8,0.0,2923.0,610.0,11.0,1.9,99.86
4519533,38.0,0,0,0,0,-4.718875261571187,1.511270273505293,59.06,55.9,0.0,3321.0,459.0,12.2,1.4,114.96000000000001
4519534,48.0,1,1,1,-1,4.895743887545446,-3.686226572043775,59.32,49.8,23.09,4192.0,817.0,12.5,1.4,132.21
4519535,35.0,0,0,0,0,-3.334997692017797,1.180093446061603,58.0,57.6,0.0,3159.0,580.0,10.7,1.2,115.6
4519550,39.0,1,1,1,-1,3.0886669614282662,5.428779004617806,61.48,38.6,15.34,3751.0,721.0,9.7,0.0,115.42
4519551,39.0,1,1,1,1,4.1417572156675915,0.9560025622383872,58.63,43.3,14.48,3571.0,311.0,10.6,0.0,121.51
4519552,35.0,0,1,0,-1,-0.40664647468903187,4.015675639297109,56.11,42.1,0.0,3410.0,820.0,9.3,0.0,108.21000000000001
4519554,43.0,1,1,1,1,6.146585572592883,-0.26474920566210874,55.92,39.6,14.88,3434.0,596.0,9.5,0.0,120.4
4519555,43.0,1,1,1,-1,5.556361490354378,4.180227987129141,60.05,36.1,22.58,3037.0,708.0,9.2,0.0,118.73
4519556,52.0,1,1,1,-1,10.387530510607117,-7.301472906392266,44.08,30.6,20.01,3725.0,1254.0,10.4,1.2,114.49000000000001
4519557,42.0,1,1,1,-1,7.044419475672906,3.7702448293688673,54.33,33.9,21.26,3372.0,1250.0,7.4,0.0,109.49
4519558,46.0,1,1,1,-1,5.726798950412947,2.5498605637957117,60.89,36.0,24.74,3851.0,998.0,10.7,0.0,121.63
4519559,40.0,1,1,1,1,3.737939208594681,2.100834916654597,59.13,45.3,15.0,3397.0,792.0,9.9,0.0,119.43
4519560,37.0,0,0,0,0,-3.3748571526637976,2.626234094392271,61.53999999999999,55.0,0.0,3837.0,923.0,12.0,0.0,116.53999999999999
4519561,39.0,0,0,0,0,-2.3073579698783995,-0.6883174324364276,61.01,64.2,0.0,3754.0,774.0,11.0,0.0,125.21000000000001
4519562,37.0,0,0,0,-1,-2.5565277084870592,-3.292410550196831,50.81,63.1,0.0,3673.0,960.0,10.1,1.0,113.91
4519563,55.0,1,1,1,1,5.107251932923948,-0.2908849591100335,54.19,42.2,19.82,3484.0,899.0,10.6,0.0,116.21000000000001
4519564,38.0,0,0,0,0,-2.5983927065830477,-1.217748651757969,59.74,64.6,0.0,3706.0,728.0,11.0,0.4,124.34
4519565,34.0,0,1,0,-1,-0.14875234585986014,-3.0699949380500686,47.02,51.6,0.0,3127.0,287.0,9.8,1.1,109.92
4519566,46.0,1,1,1,1,4.804656585192805,0.3894559228465909,53.96,40.8,17.62,3266.0,792.0,9.9,1.0,114.08
4519567,48.0,0,0,0,0,-4.083219575350571,-1.102000702063525,61.17,62.1,0.0,4180.0,706.0,12.4,1.4,123.27000000000001
4519583,42.0,1,1,1,1,4.837349084887873,-1.1005270615480585,59.2,49.5,19.44,4021.0,488.0,9.7,1.0,128.14000000000001
4519584,48.0,0,0,0,0,-3.7222727969027556,-2.537945591456379,58.27,64.12,0.0,4346.0,814.0,12.1,1.4,122.39000000000001
4519585,43.0,1,1,1,1,4.122268725192707,-2.6083017145796568,57.26,52.1,17.96,3676.0,676.0,10.5,1.1,127.32
4519587,41.0,1,1,1,1,3.534151145103855,-0.011578564293407931,55.1,46.7,15.34,3696.0,507.0,9.6,0.7,117.14000000000001
4519588,40.0,0,0,0,0,-2.6704663454792197,-2.4799833195711765,54.65,65.2,0.0,3423.0,618.0,10.9,0.5,119.85
4519589,47.0,0,0,0,0,-3.332504113020895,2.7803370302337758,63.65,57.0,0.0,3473.0,770.0,11.1,0.8,120.65
4519590,48.0,1,1,1,1,4.58192552289378,0.7761217188185122,56.02,43.3,19.04,3630.0,383.0,9.5,0.5,118.35999999999999
4519591,35.0,0,0,0,0,-3.3406776233703432,3.0287273786032727,52.31,50.2,0.0,3670.0,252.0,9.5,0.4,102.51
4519592,46.0,0,0,0,0,-3.21879237596745,0.13198937214447057,61.11,61.01,0.0,3822.0,668.0,12.0,0.5,122.12
4519593,37.0,0,0,0,0,-4.293314230619338,-0.037356483687476245,56.86,58.2,0.0,3569.0,367.0,11.6,1.2,115.06
4519594,36.0,0,0,0,0,-4.184955810670705,-1.2344129771448975,55.31,59.5,0.0,3682.0,576.0,11.8,1.2,114.81
4519595,41.0,1,1,1,1,5.228158091211545,1.1468369339009827,57.0,37.5,24.01,3913.0,614.0,10.2,0.9,118.51
4519596,41.0,1,1,1,1,2.6868372418681568,0.42621485770742834,57.38,48.2,12.86,3319.0,776.0,10.1,1.7,118.44000000000001
4519597,42.0,1,1,1,1,3.373625905330241,1.3086263321572973,62.6,44.7,19.38,4122.0,241.0,10.7,1.9,126.68
4519598,38.0,1,1,1,1,2.808447838338142,1.5222347708487012,55.69,44.2,13.33,3640.0,662.0,9.1,1.6,113.22
4519599,40.0,1,1,1,1,2.189451132772061,0.32754305989006094,59.98,50.2,12.35,3842.0,558.0,10.4,1.9,122.53
4519600,46.0,1,1,1,-1,3.4323819774486237,-0.9367422994033965,59.93,47.6,20.48,4180.0,74.0,11.7,1.7,128.01
4519601,42.0,1,1,1,-1,3.386042694874388,1.7438127273771769,55.74,36.0,20.4,3446.0,740.0,11.3,1.6,112.14000000000001
4519602,49.0,1,1,1,-1,4.077768455867201,-3.3763602818250615,51.98,45.3,20.45,3512.0,653.0,11.1,2.4,117.73
4519603,35.0,0,0,0,0,-3.6933691008653002,1.273004789677466,54.93,55.9,0.0,2979.0,217.0,9.7,1.7,110.83
4519604,36.0,0,1,0,0,-3.014368580025159,-2.673478454787228,51.29,52.6,0.0,3519.0,329.0,12.4,1.7,111.49
4519605,38.0,0,1,0,0,-3.048191223872068,-0.8242615972983767,60.86,60.1,0.0,3810.0,354.0,11.7,1.8,124.56
4519606,38.0,1,1,1,-1,6.805585354216449,-5.6609133735255375,56.3,47.9,30.2,4212.0,797.0,12.1,1.6,134.39999999999998
4519607,46.0,1,1,1,1,3.96175435677624,0.41741485789545296,53.97,40.8,18.5,3327.0,797.0,10.8,1.2,113.27
4519608,42.0,1,1,0,-1,1.145308908523805,-3.411033238207849,47.86,46.5,0.0,3267.0,1006.0,9.5,1.3,110.06
4519619,41.0,1,1,1,1,7.032088384344268,2.5090990069777166,58.11,32.3,29.25,3751.0,672.0,8.9,0.5,119.66
4519620,42.0,0,0,0,0,-4.0246439179930595,4.208549659287528,60.35,52.5,0.0,3432.0,372.0,10.5,1.0,112.85
4519621,38.0,0,0,0,0,-4.028982785301256,-4.304929262570405,47.74,63.0,0.0,3528.0,428.0,11.0,1.7,110.74000000000001
4519622,41.0,1,1,1,1,2.720098344508005,0.8943363658761004,60.78,50.1,12.77,3443.0,609.0,10.0,1.4,123.64999999999999
4519623,39.0,0,0,0,-1,-3.6905229614794544,3.5730522819133137,73.4,61.0,0.0,3617.0,529.0,11.5,1.9,134.4
4519624,53.0,1,1,1,1,3.657956451345335,2.696490737987675,61.63,40.8,19.16,3890.0,575.0,10.8,0.8,121.59
4519626,37.0,0,0,0,-1,-4.4659407937397235,6.720322526694995,64.45,51.1,0.0,3432.0,445.0,11.1,0.8,115.55000000000001
4519627,35.0,0,0,0,-1,-3.383036157173414,8.640341766285106,66.03,49.2,0.0,3417.0,685.0,9.0,0.7,115.23
4519628,36.0,0,0,0,0,-2.6535933296810588,-2.886204225061093,58.13,69.1,0.0,3578.0,593.0,11.0,0.9,127.22999999999999
4519629,37.0,0,0,0,0,-4.465366433137339,-1.122685278332666,57.45,61.1,0.0,3398.0,436.0,11.7,1.9,118.55000000000001
4519630,41.0,1,1,1,1,4.083761156901067,1.1323031285768952,56.28,38.1,21.39,3818.0,598.0,10.7,1.6,115.77
4519631,44.0,1,1,1,-1,0.28926960158517295,10.801845335195509,68.58,33.1,13.33,4144.0,777.0,10.8,1.7,115.01
4519632,54.0,0,1,0,-1,-6.125191386139178,11.090910904519433,61.23,40.1,0.0,3589.0,634.0,11.0,0.6,101.33
4519634,24.0,0,0,0,0,-3.9908883946580946,-2.4008880673110706,58.41,64.7,0.0,3544.0,684.0,12.0,2.0,123.11
4519635,50.0,1,1,1,-1,4.184798892776609,-3.1391489131352466,66.31,54.3,21.44,4280.0,834.0,13.8,1.3,142.05
4519636,49.0,1,1,1,1,3.0907377257439905,-0.20043783321629444,58.67,42.2,20.18,4276.0,569.0,12.2,1.7,121.05000000000001
4519637,38.0,0,0,0,0,-4.2461375127026075,-2.881270694735963,60.03,67.3,0.0,3501.0,480.0,12.9,1.7,127.33
4519638,37.0,0,0,0,0,-4.388804429553985,-2.618570041651858,56.67,62.7,0.0,3666.0,749.0,12.5,1.6,119.37
4519639,37.0,0,0,0,0,-4.5213092322356,-1.3200237470119842,57.34,60.2,0.0,3478.0,627.0,12.0,1.7,117.54
4519640,39.0,0,0,0,0,-4.370911088378425,-0.5434861294133606,61.06,61.7,0.0,3670.0,426.0,12.2,1.7,122.76
4519641,39.0,0,0,0,0,-3.8385709189082857,-0.273670321124468,63.13,62.6,0.0,3767.0,638.0,12.1,1.8,125.73
4519642,36.0,0,0,0,0,-3.71253703426764,0.25741287718831635,62.56,61.5,0.0,3500.0,624.0,11.7,1.7,124.06
4519643,36.0,0,0,0,0,-4.4647276216924,4.602106604733365,67.47,55.5,0.0,3579.0,316.0,11.5,1.6,122.97
4519644,36.0,0,0,0,0,-3.5208299652826898,-1.1467862358615546,58.0,61.2,0.0,3564.0,856.0,11.0,1.6,119.2
4519645,34.0,0,0,0,0,-3.809018417468004,-0.835984224207206,56.88,60.0,0.0,3408.0,758.0,11.7,1.2,116.88
4519648,35.0,0,0,0,0,-3.886400373794701,3.4308900360682495,64.78,56.5,0.0,3430.0,519.0,11.0,1.4,121.28
4519649,54.0,0,0,0,0,-3.9596550181112975,2.0140140635819948,61.34,57.2,0.0,3583.0,462.0,11.2,1.3,118.54
4519650,37.0,0,0,0,0,-3.176196950642471,3.9127453360945212,63.86,56.2,0.0,3436.0,411.0,9.5,1.3,120.06
4519651,37.0,0,1,0,-1,-4.6525674779439425,12.876377482735274,71.76,44.6,0.0,3324.0,490.0,9.4,1.1,116.36000000000001
4519652,44.0,0,0,0,0,-3.6699013956711837,2.494873768014302,62.21,56.1,0.0,3801.0,763.0,10.9,1.2,118.31
4519653,43.0,1,1,1,1,5.368100453640563,2.6277802136967177,61.41,36.4,24.57,3846.0,758.0,9.5,1.7,122.38
4519654,40.0,0,0,0,0,-3.568220377009762,0.6244384127625586,60.99,60.1,0.0,3874.0,492.0,10.7,1.7,121.09
4519655,38.0,0,0,0,0,-3.451455301803921,2.301586798044228,69.77,62.2,0.0,3727.0,429.0,11.0,1.9,131.97
4519656,37.0,0,0,0,-1,-3.9861670548252808,6.958761276462383,63.89,51.2,0.0,3482.0,331.0,9.7,1.1,115.09
4519657,35.0,0,0,0,0,-3.684045296557222,2.5215767973635783,55.09,52.2,0.0,3493.0,510.0,9.9,1.1,107.29
4519658,40.0,1,1,1,-1,4.811704212071385,1.2238686144656405,60.57,40.7,21.55,3987.0,882.0,9.9,1.9,122.82000000000001
4519659,37.0,0,0,0,0,-4.907601870242656,-0.5064828966579714,55.22,56.4,0.0,3447.0,543.0,11.6,1.9,111.62
4519660,37.0,0,0,0,0,-4.1013287299529235,5.339494315722292,70.64,56.9,0.0,3491.0,674.0,12.2,1.0,127.53999999999999
4519661,41.0,0,0,0,0,-4.08217754599032,4.650533699789435,67.63,55.4,0.0,3792.0,496.0,10.8,1.6,123.03
4519662,44.0,0,0,0,0,-4.3462432034092675,3.573524118607117,59.74,53.0,0.0,3417.0,350.0,11.0,1.2,112.74000000000001
4519663,40.0,0,0,0,0,-4.278979403149099,2.54876715941162,65.86,58.79,0.0,3658.0,319.0,12.2,1.4,124.65
4519664,37.0,0,0,0,0,-3.147778334172223,0.4189551485967242,62.6,62.2,0.0,3529.0,576.0,11.0,1.3,124.80000000000001
4519665,43.0,0,0,0,0,-3.5812186587559998,0.38432181105915114,64.95,62.1,0.0,3724.0,838.0,11.4,2.2,127.05000000000001
