Heat Number,Date,Shift,HM,DRI,HBI,Bucket,LIME,DOLO,CPC,POWER,OXY,T C,TTT
4517762,2025-06-22 00:00:00,A,65.46,40.0,0.0,16.25,11.5,1.3,285.0,37521.0,3336.0,121.71,51.0
4517763,2025-06-22 00:00:00,A,70.43,56.2,0.0,0.0,11.3,1.4,68.0,31891.0,3194.0,126.63,43.0
4517764,2025-06-22 00:00:00,A,67.16,50.9,0.0,0.0,9.8,1.0,164.0,27821.0,3329.0,118.06,43.0
4517765,2025-06-22 00:00:00,A,69.63,53.9,0.0,0.0,10.0,1.5,328.0,27414.0,3777.0,123.53,44.0
4517766,2025-06-22 00:00:00,A,75.71,57.7,0.0,0.0,1.5,1.8,328.0,29493.0,3834.0,133.41,44.0
4517767,2025-06-22 00:00:00,A,80.25,38.9,0.0,24.44,10.2,1.6,169.0,32672.0,4251.0,143.59,47.0
4517768,2025-06-22 00:00:00,A,61.0,63.5,0.0,0.0,11.5,1.8,423.0,31285.0,3586.0,124.5,38.0
4517769,2025-06-22 00:00:00,B,64.53,52.2,0.0,0.0,9.8,1.4,318.0,28331.0,2878.0,116.73,35.0
4517770,2025-06-22 00:00:00,B,61.17,42.7,0.0,20.54,9.0,1.0,513.0,29068.0,3225.0,124.41,40.0
4517771,2025-06-22 00:00:00,B,62.04,40.5,0.0,23.56,10.2,1.2,336.0,29965.0,3565.0,126.1,38.0
4517772,2025-06-22 00:00:00,B,62.25,46.2,0.0,15.47,9.8,1.4,389.0,31012.0,3782.0,123.92,41.0
4517773,2025-06-22 00:00:00,B,63.69,46.7,0.0,15.64,9.7,1.2,427.0,29749.0,3682.0,126.03,40.0
4517774,2025-06-22 00:00:00,B,61.94,60.1,0.0,0.0,10.3,1.4,389.0,30142.0,3412.0,122.04,36.0
4517776,2025-06-22 00:00:00,B,70.62,51.0,0.0,15.64,12.0,1.1,422.0,43829.0,4154.0,137.26,82.0
4517777,2025-06-22 00:00:00,B,69.51,53.2,0.0,21.96,11.5,1.5,305.0,38812.0,3863.0,144.67000000000002,52.0
4517780,2025-06-23 00:00:00,C,61.82,37.9,0.0,24.3,10.2,1.2,285.0,38599.0,3262.0,124.02,47.0
4517781,2025-06-23 00:00:00,C,61.92,44.2,0.0,14.61,12.1,1.4,137.0,35081.0,3149.0,120.73,88.0
4517782,2025-06-23 00:00:00,C,60.51,50.1,0.0,0.0,10.7,1.1,130.0,31251.0,3095.0,110.61,37.0
4517783,2025-06-23 00:00:00,C,69.9,52.7,0.0,0.0,8.6,0.6,233.0,32889.0,3165.0,122.6,38.0
4517784,2025-06-23 00:00:00,C,63.13,58.4,0.0,0.0,10.5,1.2,480.0,35038.0,3409.0,121.53,44.0
4517785,2025-06-23 00:00:00,C,71.65,37.5,0.0,21.45,10.6,1.4,369.0,35218.0,3208.0,130.60000000000002,51.0
4517786,2025-06-23 00:00:00,C,58.97,62.1,0.0,0.0,11.56,1.0,195.0,35777.0,3554.0,121.07,38.0
4517787,2025-06-23 00:00:00,C,55.68,57.4,0.0,0.0,11.1,1.1,135.0,33537.0,3304.0,113.08,40.0
4517788,2025-06-23 00:00:00,C,61.3,55.9,0.0,0.0,10.8,1.6,223.0,33625.0,3386.0,117.2,37.0
4517789,2025-06-23 00:00:00,C,60.47,55.0,0.0,0.0,10.1,1.6,186.0,32443.0,3340.0,115.47,37.0
4517790,2025-06-23 00:00:00,C,72.66,63.3,0.0,0.0,12.8,1.9,128.0,40155.0,3737.0,135.95999999999998,47.0
4517791,2025-06-23 00:00:00,A,70.03,70.1,0.0,0.0,13.1,1.4,461.0,35725.0,4208.0,140.13,43.0
4517792,2025-06-23 00:00:00,A,57.23,57.2,0.0,0.0,12.4,1.1,584.0,30489.0,3911.0,114.43,42.0
4517793,2025-06-23 00:00:00,A,67.17,29.1,0.0,26.28,12.5,0.0,685.0,33362.0,4133.0,122.55,47.0
4517794,2025-06-23 00:00:00,A,64.65,62.8,0.0,0.0,12.2,0.0,620.0,31833.0,3970.0,127.45,45.0
4517795,2025-06-23 00:00:00,A,50.98,33.3,0.0,37.57,10.4,0.0,516.0,32952.0,3169.0,121.85,43.0
4517796,2025-06-23 00:00:00,A,55.04,61.4,0.0,0.0,13.8,0.9,544.0,35933.0,3548.0,116.44,39.0
4517797,2025-06-23 00:00:00,A,58.04,54.9,0.0,0.0,11.1,1.3,378.0,32020.0,3871.0,112.94,40.0
4517798,2025-06-23 00:00:00,A,50.65,42.8,0.0,29.16,10.7,1.1,369.0,35450.0,3707.0,122.61,44.0
4517799,2025-06-23 00:00:00,A,56.04,62.6,0.0,0.0,11.6,1.3,132.0,31962.0,3443.0,118.64,36.0
4517800,2025-06-23 00:00:00,A,57.0,41.6,0.0,25.08,11.7,1.4,450.0,38098.0,3455.0,123.68,51.0
4517811,2025-06-23 00:00:00,B,66.48,39.9,0.0,15.65,12.6,0.9,269.0,34809.0,3761.0,122.03,42.0
4517812,2025-06-24 00:00:00,C,62.27,57.1,0.0,0.0,9.2,0.8,135.0,30641.0,3219.0,119.37,37.0
4517813,2025-06-24 00:00:00,C,59.06,33.1,0.0,22.4,11.5,1.7,378.0,35817.0,3048.0,114.56,40.0
4517814,2025-06-24 00:00:00,C,69.75,50.1,0.0,10.72,11.0,2.3,429.0,43792.0,3719.0,130.57,58.0
4517815,2025-06-24 00:00:00,C,61.35,34.1,0.0,21.15,10.3,0.9,334.0,30853.0,3042.0,116.6,38.0
4517816,2025-06-24 00:00:00,C,75.22999999999999,48.1,0.0,12.57,11.2,1.1,380.0,39811.0,4405.0,135.89999999999998,52.0
4517817,2025-06-24 00:00:00,C,65.9,60.1,0.0,0.0,11.1,0.9,216.0,32974.0,3990.0,126.0,49.0
4517818,2025-06-24 00:00:00,C,55.89,52.2,0.0,13.0,12.0,1.6,860.0,34725.0,3470.0,121.09,43.0
4517819,2025-06-24 00:00:00,C,55.39,51.7,0.0,11.3,11.8,2.2,406.0,36458.0,3932.0,118.39,43.0
4517820,2025-06-24 00:00:00,C,59.16,52.9,0.0,10.26,12.2,1.8,648.0,32846.0,3259.0,122.32,42.0
4517842,2025-06-25 00:00:00,C,55.31,64.2,0.0,0.0,11.4,1.3,466.0,33868.0,3857.0,119.51,1366.0
4517843,2025-06-25 00:00:00,C,61.66,61.7,0.0,0.0,11.5,1.7,373.0,33894.0,3496.0,123.36,37.0
4517844,2025-06-25 00:00:00,C,62.12,40.9,0.0,21.09,6.4,3.9,369.0,33917.0,3032.0,124.11,41.0
4517845,2025-06-25 00:00:00,C,53.16,59.7,0.0,0.0,6.4,4.2,431.0,31343.0,3571.0,112.86,38.0
4517846,2025-06-25 00:00:00,C,59.66,39.4,0.0,18.53,8.3,1.6,840.0,35852.0,3464.0,117.59,43.0
4517848,2025-06-25 00:00:00,C,58.19,42.2,0.0,17.45,9.1,1.6,824.0,33492.0,3457.0,117.84,45.0
4517849,2025-06-25 00:00:00,C,53.99,63.4,0.0,0.0,10.3,1.8,449.0,35574.0,3418.0,117.39,50.0
4517850,2025-06-25 00:00:00,C,61.66,63.8,0.0,0.0,9.5,1.8,266.0,33188.0,3474.0,125.46,39.0
4517851,2025-06-25 00:00:00,C,56.25,64.5,0.0,0.0,10.6,1.8,365.0,33866.0,3461.0,120.75,39.0
4517852,2025-06-25 00:00:00,C,57.69,61.5,0.0,0.0,10.3,1.9,491.0,32676.0,3540.0,119.19,38.0
4517853,2025-06-25 00:00:00,C,61.44,66.3,0.0,0.0,13.3,2.3,304.0,38769.0,3677.0,127.74,51.0
4517854,2025-06-25 00:00:00,A,60.47,48.9,0.0,0.0,9.1,1.5,343.0,27611.0,3450.0,109.37,36.0
4517855,2025-06-25 00:00:00,A,52.58,35.3,0.0,20.61,9.1,0.6,274.0,27606.0,3058.0,108.49,46.0
4517856,2025-06-25 00:00:00,A,55.95,55.0,0.0,0.0,9.8,0.8,391.0,30513.0,3488.0,110.95,37.0
4517857,2025-06-25 00:00:00,A,60.18,55.1,0.0,0.0,11.3,1.3,299.0,29446.0,3490.0,115.28,35.0
4517858,2025-06-25 00:00:00,A,59.83,50.4,0.0,0.0,12.1,2.1,252.0,31279.0,3691.0,110.23,36.0
4517859,2025-06-25 00:00:00,A,51.63,67.4,0.0,0.0,6.9,2.2,252.0,31432.0,3709.0,119.03,36.0
4517860,2025-06-25 00:00:00,A,63.62,62.3,0.0,0.0,11.5,2.3,232.0,34455.0,3548.0,125.92,39.0
4517861,2025-06-25 00:00:00,A,52.35,50.1,0.0,18.7,8.2,2.5,166.0,31071.0,3396.0,121.15,44.0
4517862,2025-06-25 00:00:00,A,57.18,60.7,0.0,0.0,11.5,2.2,208.0,32349.0,3560.0,117.88,37.0
4517863,2025-06-25 00:00:00,A,59.79,60.5,0.0,0.0,11.9,2.2,210.0,31661.0,3473.0,120.29,36.0
4517864,2025-06-26 00:00:00,A,59.73,33.1,0.0,20.75,10.0,1.7,231.0,31971.0,3300.0,113.57999999999998,37.0
4517865,,A,61.19,37.1,0.0,22.46,11.9,1.5,128.0,34999.0,3781.0,120.75,46.0
4517866,,B,60.46,42.6,0.0,16.19,9.3,1.3,295.0,30898.0,2999.0,119.25,36.0
4517867,,B,63.0,39.0,0.0,19.04,9.3,1.3,319.0,33152.0,3639.0,121.04,47.0
4517868,,B,57.56,61.0,0.0,0.0,10.5,1.2,227.0,30626.0,3501.0,118.56,41.0
4517869,,B,62.17,55.5,0.0,0.0,8.8,1.3,384.0,31849.0,3376.0,117.67,39.0
4517870,,B,61.89,65.0,0.0,0.0,9.9,1.4,345.0,34023.0,4010.0,126.89,43.0
4517871,,B,62.58,57.1,0.0,0.0,11.2,1.3,326.0,32502.0,3470.0,119.68,40.0
4517872,,B,57.32,56.1,0.0,0.0,9.5,1.2,261.0,30902.0,3232.0,113.42,55.0
4517873,,B,52.65,55.7,0.0,0.0,10.4,1.3,200.0,32606.0,3212.0,108.35,36.0
4517874,,B,64.59,55.1,0.0,0.0,9.7,1.2,166.0,30173.0,3424.0,119.69,37.0
4517875,,B,67.04,59.0,0.0,0.0,10.0,1.3,727.0,33394.0,3737.0,126.04,39.0
4517876,,B,59.09,56.3,0.0,0.0,9.0,1.1,333.0,29870.0,3384.0,115.39,34.0
4517877,,B,67.91,51.8,0.0,0.0,10.1,1.4,306.0,31101.0,3705.0,119.71,37.0
4517878,2025-06-26 00:00:00,C,64.03999999999999,58.3,0.0,0.0,10.8,1.7,407.0,33526.0,3577.0,122.34,37.0
4517879,2025-06-26 00:00:00,C,62.03,33.1,0.0,25.88,9.8,1.7,253.0,35881.0,3252.0,121.01,41.0
4517880,2025-06-26 00:00:00,C,59.65,59.2,0.0,0.0,10.8,1.7,221.0,32621.0,3396.0,118.85,37.0
4517881,2025-06-26 00:00:00,C,69.39,55.4,0.0,0.0,10.5,1.7,227.0,30712.0,3384.0,124.79,34.0
4517882,2025-06-26 00:00:00,C,59.4,36.2,0.0,24.51,10.5,1.6,132.0,31797.0,3599.0,120.11,40.0
4517883,2025-06-26 00:00:00,C,62.0,40.8,0.0,17.73,10.6,1.6,105.0,34373.0,3302.0,120.53,39.0
4517884,2025-06-26 00:00:00,C,65.91,30.8,0.0,25.54,9.7,1.6,83.0,33520.0,3383.0,122.25,42.0
4517885,2025-06-26 00:00:00,C,59.260000000000005,55.2,0.0,0.0,10.6,1.8,152.0,32501.0,3208.0,114.46,48.0
4517886,2025-06-26 00:00:00,C,70.00999999999999,51.4,0.0,0.0,10.3,1.7,176.0,31754.0,3418.0,121.41,37.0
4517887,2025-06-26 00:00:00,C,72.75,49.2,0.0,0.0,9.3,1.5,312.0,29673.0,3718.0,121.95,38.0
4517888,2025-06-26 00:00:00,C,66.50999999999999,50.2,0.0,0.0,10.9,2.1,308.0,27692.0,3446.0,116.71,57.0
4517889,2025-06-26 00:00:00,C,60.0,30.6,0.0,27.02,11.3,1.9,383.0,30959.0,3790.0,117.62,43.0
4517890,2025-06-26 00:00:00,A,60.94,53.0,0.0,0.0,12.3,1.9,674.0,30289.0,3743.0,113.94,38.0
4517891,2025-06-26 00:00:00,A,51.95,44.8,0.0,22.12,12.7,1.6,550.0,33979.0,3811.0,118.87,42.0
4517892,2025-06-26 00:00:00,A,61.34,34.1,0.0,20.0,12.3,0.7,927.0,29188.0,3563.0,115.44,39.0
4517893,2025-06-26 00:00:00,A,61.72,38.8,0.0,19.3,13.0,0.9,704.0,30978.0,3911.0,119.82,41.0
4517894,2025-06-26 00:00:00,A,62.51,46.2,0.0,22.8,12.5,0.9,352.0,38414.0,3746.0,131.51,46.0
4517895,2025-06-26 00:00:00,A,59.6,68.2,0.0,0.0,14.8,1.8,482.0,36998.0,4296.0,127.8,42.0
4517896,2025-06-26 00:00:00,A,58.21,60.1,0.0,0.0,12.7,1.4,482.0,31563.0,3534.0,118.31,50.0
4517897,2025-06-26 00:00:00,A,61.49,63.7,0.0,0.0,11.9,2.0,197.0,31586.0,3457.0,125.19,37.0
4517898,2025-06-26 00:00:00,A,68.24,58.5,0.0,0.0,12.1,2.1,227.0,28683.0,3553.0,126.74,37.0
4517899,2025-06-26 00:00:00,A,54.87,54.4,0.0,0.0,12.9,2.3,225.0,28307.0,3338.0,109.27,35.0
4517900,2025-06-26 00:00:00,A,60.26,55.5,0.0,0.0,13.4,2.3,357.0,32234.0,3637.0,115.76,37.0
4517901,2025-06-26 00:00:00,A,56.94,62.3,0.0,0.0,12.8,2.2,246.0,32414.0,3694.0,119.24,36.0
4517902,2025-06-26 00:00:00,B,60.56,33.6,0.0,25.65,10.0,1.7,406.0,33685.0,3907.0,119.81,45.0
4517903,2025-06-26 00:00:00,B,62.65,41.2,0.0,18.25,11.4,1.5,368.0,28277.0,3365.0,122.1,40.0
4517904,2025-06-26 00:00:00,B,71.83,36.0,0.0,22.12,12.5,1.9,503.0,33692.0,4129.0,129.95,44.0
4517905,2025-06-26 00:00:00,B,60.6,64.8,0.0,0.0,11.1,1.3,417.0,30365.0,3655.0,125.4,43.0
4517906,2025-06-26 00:00:00,B,66.32,59.1,0.0,0.0,11.4,2.2,580.0,31465.0,3869.0,125.42,37.0
4517907,2025-06-26 00:00:00,B,60.9,59.9,0.0,0.0,11.0,1.3,428.0,28970.0,3757.0,120.8,38.0
4517908,2025-06-26 00:00:00,B,60.27,51.9,0.0,0.0,11.0,1.3,425.0,29111.0,3663.0,112.17,53.0
4517909,2025-06-26 00:00:00,B,65.69,62.4,0.0,0.0,12.0,2.0,746.0,32177.0,3783.0,128.09,37.0
4517910,2025-06-26 00:00:00,B,61.85,57.2,0.0,0.0,12.0,2.1,527.0,29694.0,4116.0,119.05,36.0
4517913,2025-06-27 00:00:00,C,59.36,59.4,0.0,0.0,11.8,1.2,296.0,31873.0,3775.0,118.76,1366.0
4517914,2025-06-27 00:00:00,C,73.50999999999999,63.2,0.0,0.0,11.9,1.9,324.0,33500.0,4403.0,136.70999999999998,40.0
4517915,2025-06-27 00:00:00,C,56.07,66.1,0.0,0.0,11.0,1.7,486.0,34478.0,3760.0,122.17,39.0
4517916,2025-06-27 00:00:00,C,55.66,40.0,0.0,26.17,10.6,1.7,300.0,33931.0,3510.0,121.83,39.0
4517917,2025-06-27 00:00:00,C,61.32,41.2,0.0,18.1,10.7,1.7,514.0,34727.0,3606.0,120.62,31.0
4517918,2025-06-27 00:00:00,C,63.37,41.0,0.0,19.44,10.4,1.6,177.0,34727.0,3534.0,123.81,49.0
4517919,2025-06-27 00:00:00,C,62.78,39.3,0.0,22.58,10.6,1.7,581.0,36102.0,3850.0,124.66,44.0
4517920,2025-06-27 00:00:00,C,57.0,56.5,0.0,0.0,11.0,1.6,541.0,32891.0,3589.0,113.5,37.0
4517921,2025-06-27 00:00:00,C,58.44,60.4,0.0,0.0,10.8,1.7,491.0,29625.0,3554.0,118.84,48.0
4517922,2025-06-27 00:00:00,C,55.65,37.5,0.0,25.37,9.8,1.6,528.0,33334.0,3548.0,118.52,40.0
4517923,2025-06-27 00:00:00,C,60.0,63.1,0.0,0.0,11.4,1.8,501.0,34925.0,3940.0,123.1,42.0
4517924,2025-06-27 00:00:00,C,57.0,52.6,0.0,0.0,9.9,1.2,889.0,32159.0,3845.0,109.6,38.0
4517925,2025-06-27 00:00:00,A,74.62,65.2,0.0,0.0,12.0,1.4,203.0,36098.0,4255.0,139.82,68.0
4517926,2025-06-27 00:00:00,A,64.77000000000001,60.3,0.0,0.0,10.6,1.2,354.0,31902.0,3583.0,125.07,39.0
4517927,2025-06-27 00:00:00,A,66.68,57.5,0.0,0.0,10.9,1.1,371.0,31755.0,3730.0,124.18,37.0
4517928,2025-06-27 00:00:00,A,57.42,33.9,0.0,22.23,12.8,1.2,644.0,31612.0,3497.0,113.55,43.0
4517929,2025-06-27 00:00:00,A,55.51,32.8,0.0,23.78,11.7,1.0,387.0,31393.0,3583.0,112.09,39.0
4517930,2025-06-27 00:00:00,A,62.54,55.0,0.0,0.0,12.2,1.2,218.0,31112.0,3773.0,117.54,37.0
4517931,2025-06-27 00:00:00,A,55.75,40.2,0.0,22.45,11.2,1.6,418.0,32632.0,3520.0,118.4,42.0
4517932,2025-06-27 00:00:00,A,54.86,34.4,0.0,22.52,9.8,1.6,246.0,30177.0,3586.0,111.78,40.0
4517933,2025-06-27 00:00:00,A,59.98,40.3,0.0,19.4,11.5,1.1,303.0,33428.0,3892.0,119.68,41.0
4517934,2025-06-27 00:00:00,A,60.9,40.2,0.0,21.32,10.1,1.4,457.0,30421.0,3490.0,122.42,43.0
4517935,2025-06-27 00:00:00,A,55.14,33.0,0.0,22.23,12.2,1.3,363.0,33199.0,3646.0,110.37,56.0
4517936,2025-06-27 00:00:00,B,62.95,45.1,0.0,22.65,10.9,1.5,568.0,33376.0,3677.0,130.7,40.0
4517937,2025-06-27 00:00:00,B,63.09,47.2,0.0,22.65,9.4,1.9,510.0,35257.0,3573.0,132.94,43.0
4517938,2025-06-27 00:00:00,B,73.3,69.5,0.0,0.0,13.6,2.4,321.0,40264.0,4477.0,142.8,45.0
4517939,2025-06-27 00:00:00,B,57.95,60.1,0.0,0.0,10.9,1.5,511.0,31428.0,3495.0,118.05,39.0
4517940,2025-06-27 00:00:00,B,58.2,65.25,0.0,0.0,9.6,2.1,426.0,29950.0,4220.0,123.45,41.0
4517941,2025-06-27 00:00:00,B,67.47,25.8,0.0,22.65,9.3,0.9,680.0,31579.0,3891.0,115.92,41.0
4517942,2025-06-27 00:00:00,B,61.1,59.9,0.0,0.0,10.9,1.3,519.0,30474.0,3672.0,121.0,37.0
4517943,2025-06-27 00:00:00,B,62.7,30.0,0.0,22.65,11.5,1.1,488.0,35024.0,4085.0,115.35,47.0
4517944,2025-06-27 00:00:00,B,68.1,59.1,0.0,0.0,13.2,2.5,462.0,34435.0,3862.0,127.2,37.0
4517948,2025-06-28 00:00:00,C,57.0,60.1,0.0,0.0,12.5,1.8,176.0,33672.0,3390.0,117.1,1382.0
4517949,2025-06-28 00:00:00,C,59.78,29.1,0.0,36.66,9.0,1.6,422.0,35322.0,3467.0,125.54,41.0
4517950,2025-06-28 00:00:00,C,62.69,41.8,0.0,18.87,12.0,1.7,399.0,34891.0,3620.0,123.36,42.0
4517951,2025-06-28 00:00:00,C,68.15,47.9,0.0,18.59,11.8,1.7,394.0,35869.0,4288.0,134.64,45.0
4517952,2025-06-28 00:00:00,C,62.69,40.8,0.0,18.41,11.1,1.5,360.0,31587.0,3519.0,121.9,40.0
4517953,2025-06-28 00:00:00,C,63.29,43.8,0.0,15.96,11.0,1.6,159.0,34574.0,3612.0,123.05,42.0
4517954,2025-06-28 00:00:00,C,60.260000000000005,36.7,0.0,22.48,11.3,1.6,645.0,33106.0,3715.0,119.44,43.0
4517955,2025-06-28 00:00:00,C,61.46,30.2,0.0,25.37,9.6,1.4,981.0,32504.0,3449.0,117.03,40.0
4517956,2025-06-28 00:00:00,C,59.08,63.6,0.0,0.0,10.4,1.8,810.0,34432.0,3776.0,122.68,44.0
4517957,2025-06-28 00:00:00,C,60.73,54.6,0.0,0.0,9.9,1.3,890.0,32951.0,3393.0,115.33,57.0
4517958,2025-06-28 00:00:00,C,59.870000000000005,23.3,0.0,39.22,9.5,1.6,779.0,35606.0,3877.0,122.39,44.0
4517959,2025-06-28 00:00:00,A,63.27,56.4,0.0,0.0,11.6,1.2,177.0,29306.0,3473.0,119.67,35.0
4517960,2025-06-28 00:00:00,A,63.12,39.2,0.0,21.0,10.9,1.1,369.0,33376.0,3581.0,123.32,31.0
4517961,2025-06-28 00:00:00,A,65.21000000000001,57.6,0.0,0.0,12.0,1.2,201.0,31353.0,3568.0,122.81,57.0
4517962,2025-06-28 00:00:00,A,60.06,49.3,0.0,0.0,11.2,1.3,218.0,29581.0,3281.0,109.36,34.0
4517963,2025-06-28 00:00:00,A,67.81,54.2,0.0,0.0,11.6,1.3,194.0,30337.0,3681.0,122.01,35.0
4517964,2025-06-28 00:00:00,A,61.82,30.4,0.0,31.35,9.0,1.0,513.0,32893.0,3372.0,123.57,39.0
4517965,2025-06-28 00:00:00,A,62.19,45.1,0.0,15.39,9.5,1.1,621.0,30004.0,3598.0,122.68,38.0
4517966,2025-06-28 00:00:00,A,61.98,60.0,0.0,0.0,12.2,1.3,319.0,32775.0,3310.0,121.98,38.0
4517967,2025-06-28 00:00:00,A,64.44,54.7,0.0,0.0,10.8,1.9,108.0,30279.0,3473.0,119.14,34.0
4517968,2025-06-28 00:00:00,A,57.74,28.56,0.0,28.56,10.2,2.1,495.0,33646.0,3490.0,114.86,39.0
4517969,2025-06-28 00:00:00,A,62.51,40.4,0.0,20.0,9.8,1.7,298.0,28125.0,3490.0,122.91,34.0
4517970,2025-06-28 00:00:00,A,56.24,53.5,0.0,0.0,11.7,1.4,373.0,30238.0,3436.0,109.74,33.0
4517971,2025-06-28 00:00:00,A,74.73,55.0,0.0,0.0,11.4,2.0,950.0,31399.0,4179.0,129.73000000000002,43.0
4517972,2025-06-28 00:00:00,B,61.19,59.0,0.0,0.0,12.0,2.0,707.0,29221.0,3539.0,120.19,39.0
4517973,2025-06-28 00:00:00,B,64.13,59.8,0.0,0.0,9.5,1.7,773.0,26141.0,4552.0,123.93,43.0
4517974,2025-06-28 00:00:00,B,62.93,35.1,0.0,22.58,9.1,1.4,589.0,30256.0,3697.0,120.61,54.0
4517975,2025-06-28 00:00:00,B,69.22,66.2,0.0,0.0,11.9,1.3,319.0,32608.0,3760.0,135.42000000000002,38.0
4517976,2025-06-28 00:00:00,B,62.8,28.3,0.0,30.56,8.3,1.2,591.0,31956.0,3164.0,121.66,39.0
4517977,2025-06-28 00:00:00,B,71.31,54.2,0.0,0.0,10.0,2.3,355.0,31383.0,3763.0,125.51,39.0
4517978,2025-06-28 00:00:00,B,67.55,34.6,0.0,27.42,7.5,1.8,446.0,32952.0,3779.0,129.57,45.0
4517979,2025-06-28 00:00:00,B,58.53,39.0,0.0,16.99,8.3,2.1,362.0,32351.0,3322.0,114.52,41.0
4517980,2025-06-28 00:00:00,B,65.94,55.2,0.0,0.0,8.4,2.1,287.0,29661.0,3333.0,121.14,39.0
4517981,2025-06-28 00:00:00,B,68.0,52.4,0.0,0.0,10.0,2.3,290.0,31097.0,3790.0,120.4,37.0
4517982,2025-06-28 00:00:00,B,57.0,50.0,0.0,0.0,7.9,0.9,380.0,27655.0,2954.0,107.0,30.0
4517983,2025-06-28 00:00:00,B,65.46000000000001,61.4,0.0,0.0,10.5,2.0,239.0,32647.0,3441.0,126.86,36.0
4517984,2025-06-29 00:00:00,C,62.35,60.2,0.0,0.0,10.8,2.2,165.0,32002.0,3436.0,122.55,35.0
4517985,2025-06-29 00:00:00,C,61.17,58.9,0.0,0.0,10.7,2.0,521.0,31913.0,3334.0,120.07,34.0
4517986,2025-06-29 00:00:00,C,64.16,58.7,0.0,0.0,10.6,2.1,294.0,32314.0,3424.0,122.86,33.0
4517987,2025-06-29 00:00:00,C,57.55,62.8,0.0,0.0,10.2,2.1,773.0,33784.0,3787.0,120.35,38.0
4517988,2025-06-29 00:00:00,C,54.13,63.8,0.0,0.0,11.1,2.2,535.0,34541.0,3537.0,117.93,37.0
4517989,2025-06-29 00:00:00,C,61.04,25.1,0.0,36.37,7.5,1.7,733.0,34970.0,3805.0,122.51,39.0
4517990,2025-06-29 00:00:00,C,63.46,58.8,0.0,0.0,11.0,2.0,762.0,30803.0,3598.0,122.26,34.0
4517991,2025-06-29 00:00:00,C,65.46,61.03,0.0,0.0,10.5,2.1,516.0,32224.0,3751.0,126.49,44.0
4517992,2025-06-29 00:00:00,C,60.53,30.4,0.0,31.53,9.5,1.9,342.0,31598.0,3320.0,122.46,36.0
4517993,2025-06-29 00:00:00,C,58.18,56.2,0.0,0.0,9.8,2.1,450.0,28639.0,3370.0,114.38,34.0
4517994,2025-06-29 00:00:00,C,63.43,28.6,0.0,32.38,7.6,1.6,400.0,34077.0,3704.0,124.41,38.0
4517995,2025-06-29 00:00:00,C,62.96,39.8,0.0,19.61,8.2,1.5,528.0,27844.0,3577.0,122.37,33.0
4517997,2025-06-29 00:00:00,A,62.51,53.7,0.0,28.32,11.8,1.3,565.0,48457.0,4705.0,144.53,431.0
4517998,2025-06-29 00:00:00,A,52.1,68.4,0.0,0.0,10.5,1.7,461.0,36711.0,3787.0,120.5,51.0
4517999,2025-06-29 00:00:00,B,59.75,50.0,0.0,18.47,11.7,1.4,372.0,38063.0,3841.0,128.22,51.0
4518000,2025-06-29 00:00:00,B,63.04,48.3,0.0,19.67,10.3,1.5,798.0,38774.0,3897.0,131.01,92.0
4518001,2025-06-29 00:00:00,B,55.87,63.4,0.0,0.0,12.8,2.3,406.0,33694.0,3455.0,119.27,40.0
4518002,2025-06-29 00:00:00,B,62.95,62.2,0.0,0.0,11.0,1.4,439.0,32367.0,3471.0,125.15,39.0
4518003,2025-06-29 00:00:00,B,63.67,57.1,0.0,0.0,10.1,1.3,373.0,32897.0,3562.0,120.77,39.0
4518004,2025-06-29 00:00:00,B,62.37,60.1,0.0,0.0,12.0,1.3,285.0,30762.0,3267.0,122.47,40.0
4518005,2025-06-29 00:00:00,B,56.92,60.1,0.0,0.0,10.5,0.9,95.0,31834.0,3259.0,117.02,38.0
4518006,2025-06-29 00:00:00,B,56.03,66.4,0.0,0.0,10.0,1.2,503.0,34597.0,3598.0,122.43,40.0
4518009,2025-06-30 00:00:00,C,56.41,66.2,0.0,0.0,10.45,1.4,346.0,34406.0,3269.0,122.61,1369.0
4518010,2025-06-30 00:00:00,C,62.21,53.2,0.0,15.56,9.4,1.6,309.0,34384.0,3483.0,130.97,45.0
4518011,2025-06-30 00:00:00,C,55.94,50.1,0.0,19.16,10.1,1.4,315.0,34714.0,3548.0,125.2,46.0
4518012,2025-06-30 00:00:00,C,60.59,63.2,0.0,0.0,10.1,1.8,287.0,33358.0,3437.0,123.79,45.0
4518013,2025-06-30 00:00:00,C,56.81,66.6,0.0,0.0,11.2,1.8,306.0,32980.0,3250.0,123.41,39.0
4518014,2025-06-30 00:00:00,C,58.93,66.3,0.0,0.0,10.2,1.8,194.0,32807.0,3425.0,125.23,38.0
4518015,2025-06-30 00:00:00,C,60.93,68.2,0.0,0.0,10.7,1.9,241.0,34210.0,3520.0,129.13,43.0
4518016,2025-06-30 00:00:00,C,60.45,65.1,0.0,0.0,10.4,1.9,274.0,33162.0,3547.0,125.55,40.0
4518017,2025-06-30 00:00:00,C,56.86,68.1,0.0,0.0,11.5,0.9,296.0,33866.0,3478.0,124.96,40.0
4518018,2025-06-30 00:00:00,C,64.57,65.1,0.0,0.0,11.4,0.9,292.0,33290.0,3334.0,129.67,38.0
4518019,2025-06-30 00:00:00,C,55.67,61.1,0.0,0.0,10.2,1.0,258.0,30027.0,3229.0,116.77,35.0
